Code,LatitudeOrig,LongitudeOrig,Shift,LatitudeShifted,LongitudeShifted,Name,Address,Q3,Q6_1,Q6_2,Q6_3,Q6_4,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q12_1,Q12_2,Q12_3,Q12_4,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q17_1,Q17_2,Q17_3,Q17_4,Q19_1,Q19_2,Q19_3,Q19_4,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q35,Q36,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q39
09X327,40.842999,-73.916234,0,40.842999,-73.916234,Comprehensive Model School Project M.S. 327,1501 JEROME AVE,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,2,0,1,0,0
09X329,40.839867,-73.911159,1,40.839867,-73.910959,DreamYard Preparatory School,240 E 172 ST,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,11,7,9,3,10,0,1
09X350,40.839867,-73.911159,2,40.839867,-73.910759,New Directions Secondary School,240 E 172 ST,2,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,1,0,1,0,0,10,0,10,0,0,0,1,0,0,0,0,3,3,4,4,2,0,2,0,0
09X361,40.838048,-73.927991,0,40.838048,-73.927991,The Highbridge Green School,200 W 167 ST,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,54,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,6,4,7,2,0,0
09X365,40.849492,-73.915696,1,40.849492,-73.915496,Academy for Language and Technology,1700 MACOMBS RD,3,0,1,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,4,0,2,0
09X403,40.827303,-73.90451,1,40.827303,-73.90431,Bronx International High School,1110 BOSTON RD,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,2,3,4,0,1
09X404,40.827303,-73.90451,2,40.827303,-73.90411,School for Excellence,1110 BOSTON RD,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,9,0,0,6,2,0,1
09X412,40.839867,-73.911159,3,40.839867,-73.910559,Bronx High School of Business,240 E 172 ST,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,4,0,0
09X413,40.839867,-73.911159,4,40.839867,-73.910359,Bronx High School for Medical Science,240 E 172 ST,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0
09X443,40.832131,-73.917566,0,40.832131,-73.917566,The Family School,1116 SHERIDAN AVE,4,0,1,0,1,0,2,0,2,0,0,50,0,50,0,180,0,180,0,180,0,225,0,180,0,45,0,180,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0
09X449,40.828078,-73.91752,1,40.828078,-73.91732,Grant Avenue Elementary School,250 E 164 ST,4,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,9,8,0,0,0,0,0,0,16,70,0,0,0,210,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,2,9,5,0,3,0,1
09X505,40.827572,-73.918927,0,40.827572,-73.918927,"Bronx School for Law, Government and Justice",244 E 163 ST,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,2,0,7,2,2,0,0
09X517,40.833845,-73.903924,1,40.833845,-73.903724,Frederick Douglass Academy III Secondary School,3630 3 AVE,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,2,0,0
09X525,40.843429,-73.903109,0,40.843429,-73.903109,Bronx Leadership Academy High School,1710 WEBSTER AVE,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,2,2,3,0,0
09X543,40.827303,-73.90451,3,40.827303,-73.90391,High School for Violin and Dance,1110 BOSTON RD,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0
09X555,40.842999,-73.916234,1,40.842999,-73.916034,Mount Eden Children's Academy,1501 JEROME AVE,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,4,0,0,0,1
09X564,40.839867,-73.911159,5,40.839867,-73.910159,Claremont International HS,240 E 172 ST,4,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,1,0,6,0,1
09X568,40.84858,-73.908745,1,40.84858,-73.908545,Young Women's Leadership School of the Bronx,1865 MORRIS AVE,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,2,2,2,3,0,0
10X003,40.850351,-73.89204,0,40.850351,-73.89204,P.S. 3 Raul Julia Micro Society,2100 LAFONTAINE AVE,2,0,0,0,0,12,12,12,13,14,60,60,60,130,120,120,120,260,120,120,120,260,180,180,180,390,180,180,180,390,160,160,160,160,160,160,160,160,0,0,0,1,0,0,0,0,27,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0
10X007,40.881778,-73.905981,0,40.881778,-73.905981,Milton Fein School,3201 KINGSBRIDGE AVE,2,0,0,0,0,2,2,2,16,2,0,0,150,0,0,0,525,0,0,0,525,0,0,0,0,0,125,125,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,2,0,1,0,0
10X008,40.872547,-73.88336,0,40.872547,-73.88336,P.S. 008 Isaac Varian,3010 BRIGGS AVE,2,0,1,0,2,1,2,1,2,2,0,2,6,0,0,0,35,0,0,2,35,0,0,2,9,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,32,1,31,0,32,0,0
10X009,40.856803,-73.898907,0,40.856803,-73.898907,P.S. 9 Ryer Avenue Elementary School,230 E 183 ST,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,3,3,0,0,0,1
10X015,40.859185,-73.909804,0,40.859185,-73.909804,P.S. X015 Institute for Environmental Learning,2195 ANDREWS AVE,4,0,0,0,0,0,0,2,0,2,6,6,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,6,0,0,0,0,0,1,0,0,0,0,180,0,0,0,1,0,0,0,0,3,3,0,3,3,2,1,0,1
10X020,40.869621,-73.879073,0,40.869621,-73.879073,"P.S./M.S. 20 P.O.George J. Werdann, III",3050 WEBSTER AVE,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90,0,90,0,0,0,0,0,0,0,0,3,3,0,12,0,1,7,0,1
10X023,40.853394,-73.894823,0,40.853394,-73.894823,P.S. 023 The New Children's School,2151 WASHINGTON AVE,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,3,8,1,10,0,1
10X024,40.887038,-73.914193,0,40.887038,-73.914193,P.S. 024 Spuyten Duyvil,660 W 236 ST,4,0,1,1,2,0,1,1,2,1,0,40,40,40,0,280,280,280,0,240,240,240,0,240,240,240,0,200,200,200,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0
10X032,40.85189,-73.885964,0,40.85189,-73.885964,P.S. 032 Belmont,690 E 183 ST,2,0,0,0,0,2,3,1,2,1,14,0,0,0,84,0,0,0,0,0,0,240,0,0,210,0,220,0,210,0,98,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,9,11,9,13,6,8,1
10X033,40.861675,-73.901633,0,40.861675,-73.901633,P.S. 033 Timothy Dwight,2424 JEROME AVE,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10X037,40.880011,-73.910351,0,40.880011,-73.910351,P.S. X037 - Multiple Intelligence School,360 W 230 ST,3,0,0,0,0,1,1,1,1,0,10,0,10,20,30,0,30,60,30,0,30,60,50,0,50,100,50,50,50,100,40,40,40,80,20,10,10,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,3,2,4,4,9,7,0,0
10X045,40.858363,-73.887043,0,40.858363,-73.887043,Thomas C. Giordano Middle School 45,2502 LORILLARD PL,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,0,1,0,0,0,0,750,0,0,0,1,0,0,0,0,3,3,2,0,2,0,3,0,0
10X046,40.86695,-73.890627,0,40.86695,-73.890627,P.S. 046 Edgar Allan Poe,279 E 196 ST,2,0,0,0,0,3,0,3,1,1,0,80,0,0,0,10,80,0,0,80,0,0,90,10,0,0,128,0,0,12,192,0,56,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,1,5,9,6,1,1
10X051,40.850636,-73.88657,0,40.850636,-73.88657,P.S. 051 Bronx New School,695 E 182 ST,2,0,0,0,0,0,1,0,1,0,0,100,0,80,0,440,0,81,0,440,0,80,14,120,0,40,14,240,0,40,14,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,2,1,0,0,0,1
10X054,40.864914,-73.887843,0,40.864914,-73.887843,P.S./I.S. 54,2703 WEBSTER AVE,2,0,0,0,0,2,1,1,6,1,0,0,0,30,0,0,0,30,0,0,0,30,60,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,3,8,0,2,1,2,0,1
10X056,40.875481,-73.874889,0,40.875481,-73.874889,P.S. 056 Norwood Heights,341 E 207 ST,4,0,0,0,0,0,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1,0,6,0,1
10X059,40.853105,-73.893569,0,40.853105,-73.893569,P.S. 059 The Community School of Technology,2185 BATHGATE AVE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2,0,1,0,1,0,1
10X077,40.872376,-73.875996,0,40.872376,-73.875996,Bedford Park Elementary School,3177 WEBSTER AVE,2,0,1,0,0,0,3,11,0,14,0,0,0,30,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,4,4,0,0,0,1
10X080,40.876802,-73.88137,0,40.876802,-73.88137,J.H.S. 080 The Mosholu Parkway,149 E MOSHOLU PKWY N,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,120,0,160,1,1,1,1,0,30,25,25,25,0,0,0,0,0,0,0,0,2,3,3,3,3,0,3,0,1
10X081,40.903544,-73.904815,0,40.903544,-73.904815,P.S. 081 Robert J. Christen,5550 RIVERDALE AVE,2,0,0,0,0,0,0,1,0,0,8,0,0,0,58,0,0,0,0,22,50,0,0,132,0,0,0,132,85,0,80,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,1,2,4,0,1,0,0
10X085,40.85882,-73.894951,0,40.85882,-73.894951,P.S. 085 Great Expectations,2400 MARION AVE,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,5,0,5,0,0
10X086,40.869847,-73.898263,0,40.869847,-73.898263,P.S. 086 Kingsbridge Heights,2756 RESERVOIR AVE,3,3,4,1,8,25,3,26,25,25,0,170,0,400,32,900,0,85,24,957,0,40,40,870,0,103,22,783,9,84,0,957,11,30,21,174,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,58,21,4,60,5,40,1
10X091,40.857645,-73.90792,0,40.857645,-73.90792,P.S. 091 Bronx,2200 AQUEDUCT AVE,2,0,0,0,0,1,2,0,1,0,37,222,0,407,74,222,0,370,108,185,0,222,185,222,0,259,17,185,0,222,37,222,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,4,11,2,0,0,0,0
10X094,40.880414,-73.875399,0,40.880414,-73.875399,P.S. 094 Kings College School,3530 KINGS COLLEGE PL,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,450,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,12,0,2,0,20,0,1
10X095,40.883098,-73.891476,0,40.883098,-73.891476,P.S. 095 Sheila Mencher,3961 HILLMAN AVE,2,1,1,0,1,1,11,9,9,21,30,30,50,30,355,210,210,210,180,185,150,340,140,105,140,355,160,125,170,120,130,125,120,115,85,15,15,20,0,1,0,0,0,0,175,0,0,0,0,0,0,0,0,0,1,4,3,7,4,7,4,5,5,1
10X118,40.848572,-73.892395,0,40.848572,-73.892395,J.H.S. 118 William W. Niles,577 E 179 ST,2,0,0,1,2,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,1,4,0,0
10X141,40.887701,-73.913605,0,40.887701,-73.913605,Riverdale / Kingsbridge Academy (Middle School / High School 141),660 W 237 ST,2,0,2,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,0,0,0,0,0
10X159,40.855546,-73.893222,0,40.855546,-73.893222,P.S. 159 Luis Munoz Marin Biling,2315 WASHINGTON AVE,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,4,3,2,3,0,0
10X205,40.855701,-73.88137,0,40.855701,-73.88137,P.S. 205 Fiorello LaGuardia,2475 SERN BLVD,4,0,0,0,0,0,2,2,0,0,0,12,0,0,0,0,0,77,0,140,0,70,0,140,0,70,0,350,0,0,0,160,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,6,0,0,3,6,0,0
10X206,40.859566,-73.906267,0,40.859566,-73.906267,I.S. 206 Ann Mersereau,2280 AQUEDUCT AVE,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,2,1,1,0,0,0,0
10X207,40.878194,-73.906322,0,40.878194,-73.906322,P.S. 207,3030 GODWIN TERRACE,4,0,1,0,1,1,2,0,1,0,45,180,45,180,270,1080,270,1080,270,1080,270,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,18,2,1,1,0,1,0
10X209,40.85683,-73.897356,0,40.85683,-73.897356,P.S. 209,313 E 183 ST,2,0,0,0,0,2,2,2,2,2,40,40,40,40,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,3,0,11,3,1
10X213,40.877217,-73.91278,0,40.877217,-73.91278,Bronx Engineering and Technology Academy,99 TERRACE VIEW AVE,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,4,4,0,0
10X225,40.854655,-73.897036,0,40.854655,-73.897036,Theatre Arts Production Company School,2225 WEBSTER AVE,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,5,3,3,3,3,1
10X226,40.855172,-73.916234,0,40.855172,-73.916234,P.S. 226,1950 SEDGWICK AVE,4,3,1,0,2,2,2,1,2,2,80,80,70,80,400,400,350,350,450,450,350,400,250,250,250,300,250,150,150,300,180,120,60,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,6,0,1,0,1
10X228,40.860922,-73.891956,0,40.860922,-73.891956,Jonas Bronck Academy,400 E FORDHAM RD,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,62,0,0,0,0,0,0,0,0,3,3,5,3,11,5,0,2,0
10X237,40.875591,-73.90172,0,40.875591,-73.90172,"The Marie Curie School for Medicine, Nursing, and Health Professions",120 W 231 ST,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,1,0,0
10X243,40.859975,-73.888193,0,40.859975,-73.888193,West Bronx Academy for the Future,500 E FORDHAM RD,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,3,3,0,0,0,0,0
10X244,40.875591,-73.90172,1,40.875591,-73.90152,The New School for Leadership and Journalism,120 W 231 ST,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,200,1,1,0,1,0,200,350,0,250,0,0,0,1,0,0,0,0,3,3,3,5,2,0,4,0,0
10X246,40.865975,-73.895314,0,40.865975,-73.895314,P.S. 246 Poe Center,2641 GRAND CONCOURSE,2,0,0,0,0,1,25,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,4,4,2,7,1,0,1
10X254,40.858888,-73.889849,0,40.858888,-73.889849,I.S. 254,2452 WASHINGTON AVE,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,0,2,0,0,10,0,0
10X264,40.855428,-73.882427,0,40.855428,-73.882427,Bronx Academy for Software Engineering (BASE),2474 CROTONA AVE,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,2,0,0,0
10X268,40.87085,-73.897798,0,40.87085,-73.897798,Kingsbridge International High School,2780 RESERVOIR AVE,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
10X279,40.85476,-73.904981,0,40.85476,-73.904981,"P.S. 279 Captain Manuel Rivera, Jr.",2100 WALTON AVE,4,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,3,0,0
10X280,40.877203,-73.8815,0,40.877203,-73.8815,P.S./M.S. 280 Mosholu Parkway,3202 STEUBEN AVE,2,0,0,0,0,2,1,1,4,0,20,20,20,50,80,80,80,200,80,80,80,200,80,80,80,200,80,80,80,200,80,80,80,200,20,20,20,50,0,0,0,1,0,0,0,0,100,0,1,0,1,0,0,1,1,2,3,11,6,5,3,9,0,0
10X284,40.877217,-73.91278,1,40.877217,-73.91258,Bronx School of Law and Finance,99 TERRACE VIEW AVE,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,2,15,4,0,0
10X291,40.859185,-73.909804,1,40.859185,-73.909604,P.S. 291,2195 ANDREWS AVE,2,0,0,0,0,25,25,7,25,25,50,50,50,50,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,1,8,2,4,0,1
10X306,40.851492,-73.910861,0,40.851492,-73.910861,P.S. 306,40 W TREMONT AVE,2,0,0,0,0,1,1,0,1,1,10,0,0,0,50,0,0,0,0,0,5,0,25,0,20,0,0,0,19,20,532,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,13,2,13,6,4,14,1
10X307,40.869139,-73.901882,0,40.869139,-73.901882,Luisa Pineiro Fuentes School of Science and Discovery,124 EAMES PL,4,0,0,0,0,1,1,1,0,0,11,0,0,0,33,0,0,0,33,0,0,0,22,0,32,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,0,4,5,0,14,0,1
10X308,40.885424,-73.877929,0,40.885424,-73.877929,Bronx Dance Academy School,3617 BAINBRIDGE AVE,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,200,0,0,100,0,0,0,0,0,0,0,0,2,3,4,0,4,0,0,0,0
10X310,40.872605,-73.905348,0,40.872605,-73.905348,P.S. 310 Marble Hill,260 W KINGSBRIDGE RD,2,0,0,0,0,0,1,1,0,1,0,4,4,0,24,24,24,0,0,0,0,24,0,30,0,40,0,24,0,24,0,24,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,6,8,7,2,11,0,0
10X315,40.873612,-73.899836,0,40.873612,-73.899836,P.S. 315 Lab School,2865 CLAFLIN AVE,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,5,6,2,1,0,0
10X319,40.848357,-73.893589,0,40.848357,-73.893589,Providing Urban Learners Success In Education High School,560 E 179 ST,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,0,1,0,0
10X331,40.851492,-73.910861,1,40.851492,-73.910661,The Bronx School of Young Leaders,40 W TREMONT AVE,2,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,160,0,1,0,0,1,0,135,0,0,135,0,1,0,0,0,0,0,0,3,3,5,2,9,2,4,0,1
10X340,40.869271,-73.897224,0,40.869271,-73.897224,P.S. 340,25 W 195 ST,3,0,0,0,1,1,1,1,2,2,80,80,40,120,1440,240,96,720,600,200,100,300,60,240,60,360,150,120,60,420,100,100,40,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,2,7,0,2,2,5,0,1
10X342,40.87085,-73.897798,1,40.87085,-73.897598,International School for Liberal Arts,2780 RESERVOIR AVE,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,45,0,1,0,1,0,0,0,0,3,1,6,2,1,4,11,1,1
